22:5:27	INICIO maoni. Escuchando en el puerto: 5555
23:30:45	ext: .WOFF2
23:30:45	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:46	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:46	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:46	ext: .WOFF2
23:30:46	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:46	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:46	ext: .WOFF2
23:30:48	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:48	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:48	ext: .WOFF2
23:30:48	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:48	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:48	ext: .WOFF2
23:30:49	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:49	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:49	ext: .WOFF2
23:30:50	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:50	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:50	ext: .WOFF2
23:30:51	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:51	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:51	ext: .WOFF2
23:30:52	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:52	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:52	ext: .WOFF2
23:30:53	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:53	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:53	ext: .WOFF2
23:30:55	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:55	ext: .WOFF2
23:30:55	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:55	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:55	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:55	ext: .WOFF2
23:30:56	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:56	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:56	ext: .WOFF2
23:30:57	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:57	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:57	ext: .WOFF2
23:30:59	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:59	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:59	ext: .WOFF2
23:30:59	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:30:59	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:30:59	ext: .WOFF2
23:31:0	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:31:0	ext: .WOFF2
23:31:0	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:31:1	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:31:1	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:31:1	ext: .WOFF2
23:31:2	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:31:2	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:31:2	ext: .WOFF2
23:31:2	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:31:2	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:31:2	ext: .WOFF2
23:31:4	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:31:4	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:31:4	ext: .WOFF2
23:31:5	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:31:5	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:31:5	ext: .WOFF2
23:31:6	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:31:6	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:31:6	ext: .WOFF2
23:31:10	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:31:10	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:31:10	ext: .WOFF2
23:31:31	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:31:31	ext: .HTML
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:31:31	Request file: /jquery/jquery.min.js
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:31:31	ext: .JS
23:31:31	Request file: /js/moment.min.js
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:31:31	ext: .JS
23:31:31	Request file: /js/bootstrap-datetimepicker.min.js
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:31:31	ext: .JS
23:31:31	Request file: /bootstrap/js/bootstrap.min.js
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:31:31	ext: .JS
23:31:31	Request file: /js/bootstrap-select.min.js
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:31:31	ext: .JS
23:31:31	Request file: /js/lib.js
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:31:31	ext: .JS
23:31:31	Request file: /bootstrap/css/bootstrap.min.css
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:31:31	ext: .CSS
23:31:31	Request file: /css/bootstrap-datetimepicker.min.css
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:31:31	ext: .CSS
23:31:31	Request file: /css/maoni.css
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:31:31	ext: .CSS
23:31:31	Request file: /css/dashboard.css
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:31:31	ext: .CSS
23:31:31	Request file: /css/animate.min.css
23:31:31	ext: .CSS
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:31:31	ext: .CSS
23:31:31	Request file: /css/bootstrap-select.min.css
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:31:31	Request file: /css/material-design-iconic-font.min.css
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:31:31	ext: .CSS
23:31:31	Request file: /img/logo.png
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:31:31	ext: .PNG
23:31:31	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:31:31	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:31:31	ext: .WOFF2
23:32:28	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:32:28	ext: .HTML
23:32:28	Request file: /jquery/jquery.min.js
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:32:28	ext: .JS
23:32:28	Request file: /js/moment.min.js
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:32:28	ext: .JS
23:32:28	Request file: /bootstrap/js/bootstrap.min.js
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:32:28	ext: .JS
23:32:28	Request file: /js/bootstrap-datetimepicker.min.js
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:32:28	ext: .JS
23:32:28	Request file: /js/lib.js
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:32:28	ext: .JS
23:32:28	Request file: /js/bootstrap-select.min.js
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:32:28	ext: .JS
23:32:28	Request file: /bootstrap/css/bootstrap.min.css
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:32:28	ext: .CSS
23:32:28	Request file: /css/bootstrap-datetimepicker.min.css
23:32:28	Request file: /css/maoni.css
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:32:28	ext: .CSS
23:32:28	ext: .CSS
23:32:28	ext: .CSS
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:32:28	Request file: /css/animate.min.css
23:32:28	Request file: /css/dashboard.css
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:32:28	ext: .CSS
23:32:28	Request file: /css/bootstrap-select.min.css
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:32:28	ext: .CSS
23:32:28	Request file: /css/material-design-iconic-font.min.css
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:32:28	ext: .CSS
23:32:28	Request file: /img/logo.png
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:32:28	ext: .PNG
23:32:28	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:32:28	ext: .WOFF2
23:32:28	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:33:0	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:33:0	ext: .HTML
23:33:0	Request file: /jquery/jquery.min.js
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:33:0	ext: .JS
23:33:0	Request file: /js/moment.min.js
23:33:0	ext: .JS
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:33:0	Request file: /bootstrap/js/bootstrap.min.js
23:33:0	ext: .JS
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:33:0	Request file: /js/bootstrap-datetimepicker.min.js
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:33:0	ext: .JS
23:33:0	Request file: /js/lib.js
23:33:0	ext: .JS
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:33:0	Request file: /js/bootstrap-select.min.js
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:33:0	ext: .JS
23:33:0	Request file: /bootstrap/css/bootstrap.min.css
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:33:0	ext: .CSS
23:33:0	Request file: /css/bootstrap-datetimepicker.min.css
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:33:0	ext: .CSS
23:33:0	Request file: /css/maoni.css
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:33:0	ext: .CSS
23:33:0	ext: .CSS
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:33:0	Request file: /css/dashboard.css
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:33:0	ext: .CSS
23:33:0	Request file: /css/animate.min.css
23:33:0	Request file: /css/bootstrap-select.min.css
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:33:0	ext: .CSS
23:33:0	Request file: /css/material-design-iconic-font.min.css
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:33:0	ext: .CSS
23:33:0	Request file: /img/logo.png
23:33:0	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:33:0	ext: .PNG
23:33:1	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:33:1	ext: .WOFF2
23:33:1	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:33:15	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:33:15	ext: .HTML
23:33:15	Request file: /jquery/jquery.min.js
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:33:15	ext: .JS
23:33:15	Request file: /js/moment.min.js
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:33:15	ext: .JS
23:33:15	Request file: /bootstrap/js/bootstrap.min.js
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:33:15	ext: .JS
23:33:15	Request file: /js/bootstrap-datetimepicker.min.js
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:33:15	ext: .JS
23:33:15	Request file: /js/lib.js
23:33:15	ext: .JS
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:33:15	Request file: /js/bootstrap-select.min.js
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:33:15	ext: .JS
23:33:15	Request file: /bootstrap/css/bootstrap.min.css
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:33:15	ext: .CSS
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:33:15	Request file: /css/bootstrap-datetimepicker.min.css
23:33:15	ext: .CSS
23:33:15	Request file: /css/maoni.css
23:33:15	ext: .CSS
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:33:15	Request file: /css/dashboard.css
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:33:15	ext: .CSS
23:33:15	Request file: /css/animate.min.css
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:33:15	ext: .CSS
23:33:15	Request file: /css/bootstrap-select.min.css
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:33:15	ext: .CSS
23:33:15	Request file: /css/material-design-iconic-font.min.css
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:33:15	ext: .CSS
23:33:15	Request file: /img/logo.png
23:33:15	ext: .PNG
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:33:15	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:33:15	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:33:15	ext: .WOFF2
23:33:37	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:33:37	ext: .HTML
23:33:37	Request file: /jquery/jquery.min.js
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:33:37	ext: .JS
23:33:37	Request file: /js/moment.min.js
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:33:37	ext: .JS
23:33:37	Request file: /bootstrap/js/bootstrap.min.js
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:33:37	ext: .JS
23:33:37	Request file: /js/bootstrap-datetimepicker.min.js
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:33:37	ext: .JS
23:33:37	Request file: /js/lib.js
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:33:37	ext: .JS
23:33:37	Request file: /js/bootstrap-select.min.js
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:33:37	ext: .JS
23:33:37	Request file: /bootstrap/css/bootstrap.min.css
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:33:37	ext: .CSS
23:33:37	Request file: /css/bootstrap-datetimepicker.min.css
23:33:37	ext: .CSS
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:33:37	Request file: /css/maoni.css
23:33:37	Request file: /css/dashboard.css
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:33:37	ext: .CSS
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:33:37	ext: .CSS
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:33:37	Request file: /css/animate.min.css
23:33:37	ext: .CSS
23:33:37	Request file: /css/bootstrap-select.min.css
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:33:37	ext: .CSS
23:33:37	Request file: /css/material-design-iconic-font.min.css
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:33:37	ext: .CSS
23:33:37	Request file: /img/logo.png
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:33:37	ext: .PNG
23:33:37	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:33:37	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:33:37	ext: .WOFF2
23:34:3	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:34:3	ext: .HTML
23:34:3	Request file: /jquery/jquery.min.js
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:34:3	ext: .JS
23:34:3	Request file: /js/moment.min.js
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:34:3	ext: .JS
23:34:3	Request file: /bootstrap/js/bootstrap.min.js
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:34:3	ext: .JS
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:34:3	Request file: /js/lib.js
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:34:3	ext: .JS
23:34:3	Request file: /js/bootstrap-select.min.js
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:34:3	ext: .JS
23:34:3	Request file: /js/bootstrap-datetimepicker.min.js
23:34:3	ext: .JS
23:34:3	Request file: /bootstrap/css/bootstrap.min.css
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:34:3	ext: .CSS
23:34:3	ext: .CSS
23:34:3	Request file: /css/bootstrap-datetimepicker.min.css
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:34:3	Request file: /css/maoni.css
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:34:3	ext: .CSS
23:34:3	Request file: /css/dashboard.css
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:34:3	ext: .CSS
23:34:3	Request file: /css/animate.min.css
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:34:3	ext: .CSS
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:34:3	ext: .CSS
23:34:3	Request file: /css/bootstrap-select.min.css
23:34:3	Request file: /css/material-design-iconic-font.min.css
23:34:3	ext: .CSS
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:34:3	Request file: /img/logo.png
23:34:3	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:34:3	ext: .PNG
23:34:4	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:34:4	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:34:4	ext: .WOFF2
23:34:18	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:34:18	ext: .HTML
23:34:18	Request file: /jquery/jquery.min.js
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:34:18	ext: .JS
23:34:18	ext: .JS
23:34:18	Request file: /js/moment.min.js
23:34:18	Request file: /bootstrap/js/bootstrap.min.js
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:34:18	ext: .JS
23:34:18	Request file: /js/bootstrap-datetimepicker.min.js
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:34:18	ext: .JS
23:34:18	Request file: /js/lib.js
23:34:18	ext: .JS
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:34:18	Request file: /js/bootstrap-select.min.js
23:34:18	ext: .JS
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:34:18	Request file: /bootstrap/css/bootstrap.min.css
23:34:18	Request file: /css/bootstrap-datetimepicker.min.css
23:34:18	ext: .CSS
23:34:18	ext: .CSS
23:34:18	Request file: /css/maoni.css
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:34:18	ext: .CSS
23:34:18	Request file: /css/animate.min.css
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:34:18	Request file: /css/dashboard.css
23:34:18	ext: .CSS
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:34:18	ext: .CSS
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:34:18	Request file: /css/bootstrap-select.min.css
23:34:18	ext: .CSS
23:34:18	Request file: /css/material-design-iconic-font.min.css
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:34:18	ext: .CSS
23:34:18	Request file: /img/logo.png
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:34:18	ext: .PNG
23:34:18	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:34:18	ext: .WOFF2
23:34:18	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:35:28	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:35:28	ext: .HTML
23:35:28	Request file: /jquery/jquery.min.js
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:35:28	ext: .JS
23:35:28	Request file: /js/moment.min.js
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:35:28	ext: .JS
23:35:28	Request file: /bootstrap/js/bootstrap.min.js
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:35:28	ext: .JS
23:35:28	Request file: /js/bootstrap-datetimepicker.min.js
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:35:28	ext: .JS
23:35:28	Request file: /js/lib.js
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:35:28	ext: .JS
23:35:28	Request file: /js/bootstrap-select.min.js
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:35:28	ext: .JS
23:35:28	Request file: /bootstrap/css/bootstrap.min.css
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:35:28	ext: .CSS
23:35:28	Request file: /css/bootstrap-datetimepicker.min.css
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:35:28	ext: .CSS
23:35:28	Request file: /css/maoni.css
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:35:28	ext: .CSS
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:35:28	ext: .CSS
23:35:28	Request file: /css/dashboard.css
23:35:28	Request file: /css/animate.min.css
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:35:28	ext: .CSS
23:35:28	Request file: /css/bootstrap-select.min.css
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:35:28	ext: .CSS
23:35:28	Request file: /css/material-design-iconic-font.min.css
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:35:28	ext: .CSS
23:35:28	Request file: /img/logo.png
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:35:28	ext: .PNG
23:35:28	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:35:28	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:35:28	ext: .WOFF2
23:36:32	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:36:32	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:36:32	ext: .HTML
23:36:32	Request file: /jquery/jquery.min.js
23:36:32	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:36:32	ext: .JS
23:36:32	Request file: /js/moment.min.js
23:36:32	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:36:32	ext: .JS
23:36:32	Request file: /bootstrap/js/bootstrap.min.js
23:36:32	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:36:32	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:36:32	ext: .JS
23:36:32	Request file: /js/bootstrap-datetimepicker.min.js
23:36:32	ext: .JS
23:36:32	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:36:32	Request file: /js/lib.js
23:36:32	ext: .JS
23:36:32	Request file: /js/bootstrap-select.min.js
23:36:32	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:36:32	ext: .JS
23:36:32	Request file: /bootstrap/css/bootstrap.min.css
23:36:32	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:36:32	ext: .CSS
23:36:32	Request file: /css/bootstrap-datetimepicker.min.css
23:36:32	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:36:32	ext: .CSS
23:36:32	Request file: /css/maoni.css
23:36:32	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:36:32	ext: .CSS
23:36:32	Request file: /css/dashboard.css
